"","Y01","Y02","Y03","Y04","Y05","Y06","Y07","Y08","Y09","Y10","Y11","Y12","Y13","Y14","Y15"
"otu3031",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"otu11469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu5034",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"otu1499",0,0,0,0,0,0,1,0,0,0,1,0,6,5,5
"otu1618",0,0,0,0,0,0,0,0,0,0,1,0,10,14,17
"otu3570",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu3093",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"otu6559",0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"otu1333",0,0,0,0,0,1,0,0,0,0,3,2,3,11,4
"otu2773",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"otu9370",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"otu10169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu14808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9537",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"otu7034",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu8457",0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
"otu9275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu5596",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"otu14612",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6898",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"otu1279",0,0,0,0,0,0,0,0,0,2,2,4,7,28,26
"otu15017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2103",0,0,0,0,0,0,0,0,0,0,0,0,2,1,5
"otu8799",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu3554",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"otu3769",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"otu4995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu699",0,2,2,16,19,31,31,39,15,12,5,2,1,12,1
"otu3941",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"otu4019",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"otu5529",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu207",0,3,3,2,3,3,1,4,47,161,205,192,280,328,157
"otu15834",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu16673",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu4024",0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
"otu3647",0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
"otu2157",0,2,0,4,1,0,3,2,1,0,0,0,2,5,1
"otu204",0,2,0,0,1,0,0,0,16,38,61,171,357,658,197
"otu2398",0,0,0,0,2,0,1,0,0,0,0,0,1,2,0
"otu3872",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
"otu3054",0,0,0,1,1,0,1,0,0,0,0,0,2,1,0
"otu2955",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"otu1443",1,0,2,0,0,2,1,2,7,9,14,5,3,5,2
"otu14599",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu7352",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu2544",0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
"otu1143",0,0,0,0,0,0,0,0,1,7,1,7,6,43,30
"otu12638",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu5370",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu10272",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu62",1,46,235,579,2201,1122,1320,608,76,28,10,2,1,1,1
"otu10357",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14265",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu15196",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13865",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu15741",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6346",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"otu8635",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"otu2988",0,2,0,2,1,1,0,0,0,0,1,0,2,1,1
"otu5476",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"otu5888",0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"otu6653",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu8948",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu6623",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu15215",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu2549",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"otu3981",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"otu8158",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu9419",0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"otu948",0,1,0,0,2,0,2,2,2,1,1,4,18,48,51
"otu14882",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu12187",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu12683",0,0,0,0,0,0,1,0,2,6,1,1,0,0,0
"otu4867",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12048",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14637",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8293",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu9102",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu15683",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"otu5304",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu11830",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu10547",0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
"otu5264",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu11888",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu14855",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu11895",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu7414",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"otu13662",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"otu4872",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12655",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"otu10151",0,0,0,0,0,0,0,1,1,1,1,5,0,0,0
"otu2119",0,0,0,0,1,0,1,0,5,9,7,11,3,2,0
"otu6194",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"otu15602",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15617",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8078",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu5211",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12138",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"otu8233",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14860",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu8887",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8935",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1",6,21,27,414,3551,2879,5130,7094,26413,32322,21508,6917,3970,5477,1513
"otu11817",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu14663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15365",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu15606",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu13718",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8633",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10725",0,0,0,0,1,0,0,0,0,2,1,0,0,1,0
"otu16281",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu5900",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu14889",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu10349",0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"otu8305",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"otu15282",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu14955",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"otu10525",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu7401",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu9247",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu7562",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu8125",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu10389",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu11863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu4523",0,0,0,0,0,0,0,1,4,2,1,0,0,0,0
"otu8897",0,0,0,0,1,0,0,3,4,9,4,3,2,4,1
"otu13730",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu14175",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu14648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu14883",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu15530",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu4965",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"otu9021",0,0,0,0,0,0,1,2,5,6,11,1,1,0,0
"otu15615",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu13167",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu11846",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu4798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu15590",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8166",0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"otu13789",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8216",0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
"otu12043",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu14603",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu12631",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu8965",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu14636",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu12408",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8295",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu12777",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"otu14784",0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
"otu4845",0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
"otu11794",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"otu6109",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"otu15717",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu14853",0,0,0,0,0,0,0,0,4,8,0,2,0,0,0
"otu12723",0,0,0,0,1,0,0,0,0,4,1,0,0,0,0
"otu14635",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"otu10138",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu9741",0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
"otu11829",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8959",0,0,0,0,0,5,0,1,4,4,2,2,1,0,1
"otu8889",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu15217",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8032",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"otu8180",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu5015",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"otu5868",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8154",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12740",0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
"otu12514",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu1628",0,0,0,0,0,0,0,0,0,1,1,0,5,5,7
"otu9347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu1739",0,0,0,0,0,0,1,0,0,0,0,0,2,4,8
"otu2388",0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
"otu10952",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu9451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7567",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu11143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4186",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"otu2769",0,0,1,2,2,0,1,3,0,0,0,0,0,3,0
"otu5487",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu11825",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu12944",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"otu14446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3277",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"otu11935",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu10850",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu12338",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"otu12255",0,0,0,0,0,0,0,1,0,3,0,5,4,7,1
"otu5052",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"otu15841",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu65",0,0,0,0,1,2,2,6,74,331,442,1061,1750,3362,570
"otu13776",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu6451",0,0,0,0,0,0,0,0,0,1,2,4,6,23,1
"otu15775",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu16326",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu5269",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu2309",0,0,0,0,0,0,0,0,0,0,3,4,3,0,0
"otu2281",0,2,0,0,0,0,1,1,0,0,0,1,0,0,0
"otu10695",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu6835",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6706",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu11400",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu5312",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu11337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu6566",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"otu11903",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu12675",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu2632",0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
"otu9814",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu6826",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu14048",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6981",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3434",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"otu1071",1,4,1,1,1,3,1,0,0,0,4,1,7,16,17
"otu7588",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu2290",0,0,0,0,0,0,1,1,0,0,0,2,4,4,5
"otu1804",0,0,0,0,0,0,0,0,0,2,0,3,1,2,2
"otu990",0,0,0,0,0,0,0,1,0,1,1,11,11,38,7
"otu4829",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu13815",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu9178",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu9854",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu16538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu9218",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"otu1267",0,0,0,0,0,0,0,0,0,1,3,5,3,18,2
"otu10003",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu9594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu14193",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu853",0,0,0,0,0,0,0,0,0,2,3,11,25,32,24
"otu1671",0,0,0,0,0,0,0,0,0,0,0,0,1,7,6
"otu11969",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu6989",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu620",0,0,0,0,0,0,0,0,2,4,11,43,100,140,97
"otu5473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu9994",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu15853",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu6750",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu8339",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu10129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu6740",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3684",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu10915",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7276",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu426",0,0,0,0,5,3,1,6,69,174,108,86,34,29,12
"otu545",0,0,0,0,1,1,0,4,47,116,72,36,11,7,1
"otu9363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu13525",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4684",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu11914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu12350",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu4288",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"otu14286",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu10431",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu9331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu2220",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"otu1767",0,0,0,0,0,0,0,0,0,0,0,1,4,5,2
"otu704",0,0,0,0,0,0,0,0,2,4,8,17,30,122,12
"otu9266",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu198",0,0,0,0,0,1,0,3,7,48,85,185,491,553,320
"otu11477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu740",0,0,0,0,0,0,0,1,0,1,2,9,46,71,30
"otu12173",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"otu10631",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu9444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu9549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"otu10777",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu286",0,3,12,62,92,74,84,163,313,90,10,34,10,7,3
"otu9761",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu13388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu10339",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4530",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4411",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"otu10978",0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
"otu10114",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8891",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu7807",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu8185",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"otu15438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu11528",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu4309",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu7246",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu8105",0,0,1,0,1,1,0,5,1,1,0,0,0,0,1
"otu15208",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu13556",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"otu12860",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu15188",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu9689",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"otu9665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu9711",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu12567",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu10282",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8784",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"otu6",6,2635,6763,9029,17148,8422,7561,7564,2134,1622,615,542,291,438,117
"otu5651",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu8560",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14152",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu8407",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu5556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu9899",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu12516",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu2286",0,1,0,0,1,1,0,0,0,0,0,0,0,2,1
"otu3859",0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
"otu1303",1,10,5,8,4,5,8,5,2,3,1,0,5,11,9
"otu3092",0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
"otu12356",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu8864",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"otu2111",0,1,1,0,0,3,0,1,0,1,0,0,0,3,3
"otu3845",0,1,0,1,0,0,0,0,0,0,0,0,0,2,3
"otu4362",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12037",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"otu15998",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"otu11197",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"otu14443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu4083",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"otu6245",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"otu3719",0,0,0,0,0,0,0,0,0,0,0,0,3,5,4
"otu3208",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"otu6549",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu15563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu12649",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"otu1441",0,1,0,0,1,0,0,0,0,0,4,8,5,58,7
"otu4060",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"otu2244",0,0,0,0,0,0,0,0,0,0,1,4,0,7,1
"otu10806",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu13674",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"otu8037",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"otu4774",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu14070",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10916",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7160",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10911",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3638",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"otu3781",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu9732",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu4690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu16298",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10703",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4769",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu11589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu7586",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7646",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"otu7575",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6774",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"otu3181",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"otu9460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"otu3896",0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
"otu10669",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu3799",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"otu7370",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6218",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"otu11273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu13927",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10410",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu12311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"otu3904",0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"otu3032",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
"otu3911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"otu4585",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu3408",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"otu6049",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu6021",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"otu8992",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu6966",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"otu6278",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"otu4954",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"otu5050",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"otu5132",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu5389",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"otu6439",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"otu7073",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10221",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"otu7517",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu7518",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu10872",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu2411",0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
"otu10846",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"otu4638",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"otu4211",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"otu12917",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"otu11277",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"otu12789",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
